"Código","Unidade Territorial","UF","Referência","Municípios elegíveis para adesão ao Programa Crianca Feliz"
"260480","CORTÊS","PE","03/2019","1"
"260480","CORTÊS","PE","09/2018","1"
"260480","CORTÊS","PE","06/2019","1"
"260480","CORTÊS","PE","12/2018","1"
"260480","CORTÊS","PE","11/2018","1"
"260480","CORTÊS","PE","05/2019","1"
"260480","CORTÊS","PE","08/2019","1"
"260480","CORTÊS","PE","02/2019","1"
"260480","CORTÊS","PE","10/2019","1"
"260480","CORTÊS","PE","01/2019","1"
"260480","CORTÊS","PE","09/2019","1"
"260480","CORTÊS","PE","04/2019","1"
"260490","CUMARU","PE","11/2018","1"
"260490","CUMARU","PE","03/2019","1"
"260490","CUMARU","PE","12/2018","1"
"260490","CUMARU","PE","01/2019","1"
"260490","CUMARU","PE","05/2019","1"
"260490","CUMARU","PE","09/2019","1"
"260490","CUMARU","PE","07/2019","1"
"260490","CUMARU","PE","04/2019","1"
"260490","CUMARU","PE","08/2019","1"
"260490","CUMARU","PE","10/2018","1"
"260490","CUMARU","PE","06/2019","1"
"260490","CUMARU","PE","09/2018","1"
"260490","CUMARU","PE","10/2019","1"
"260490","CUMARU","PE","02/2019","1"
"260500","CUPIRA","PE","06/2019","1"
"260500","CUPIRA","PE","11/2018","1"
"260500","CUPIRA","PE","01/2019","1"
"260500","CUPIRA","PE","10/2019","1"
"260500","CUPIRA","PE","02/2019","1"
"260500","CUPIRA","PE","04/2019","1"
"260500","CUPIRA","PE","09/2018","1"
"260500","CUPIRA","PE","10/2018","1"
"260500","CUPIRA","PE","03/2019","1"
"260500","CUPIRA","PE","07/2019","1"
"260500","CUPIRA","PE","08/2019","1"
"260500","CUPIRA","PE","09/2019","1"
"260500","CUPIRA","PE","05/2019","1"
"260500","CUPIRA","PE","12/2018","1"
"260510","CUSTÓDIA","PE","11/2018","1"
"260510","CUSTÓDIA","PE","08/2019","1"
"260510","CUSTÓDIA","PE","02/2019","1"
"260510","CUSTÓDIA","PE","06/2019","1"
"260510","CUSTÓDIA","PE","04/2019","1"
"260510","CUSTÓDIA","PE","09/2018","1"
"260510","CUSTÓDIA","PE","03/2019","1"
"260510","CUSTÓDIA","PE","10/2019","1"
"260510","CUSTÓDIA","PE","07/2019","1"
"260510","CUSTÓDIA","PE","10/2018","1"
"260510","CUSTÓDIA","PE","12/2018","1"
"260510","CUSTÓDIA","PE","01/2019","1"
"260510","CUSTÓDIA","PE","05/2019","1"
"260510","CUSTÓDIA","PE","09/2019","1"
"260515","DORMENTES","PE","06/2019","1"
"260515","DORMENTES","PE","07/2019","1"
"260515","DORMENTES","PE","03/2019","1"
"260515","DORMENTES","PE","11/2018","1"
"260515","DORMENTES","PE","10/2018","1"
"260515","DORMENTES","PE","05/2019","1"
"260515","DORMENTES","PE","12/2018","1"
"260515","DORMENTES","PE","02/2019","1"
"260515","DORMENTES","PE","09/2019","1"
"260515","DORMENTES","PE","04/2019","1"
"260515","DORMENTES","PE","01/2019","1"
"260515","DORMENTES","PE","09/2018","1"
"260515","DORMENTES","PE","10/2019","1"
"260515","DORMENTES","PE","08/2019","1"
"260520","ESCADA","PE","10/2018","1"
"260520","ESCADA","PE","12/2018","1"
"260520","ESCADA","PE","11/2018","1"
"260520","ESCADA","PE","06/2019","1"
"260520","ESCADA","PE","09/2019","1"
"260520","ESCADA","PE","07/2019","1"
"260520","ESCADA","PE","02/2019","1"
"260520","ESCADA","PE","09/2018","1"
"260520","ESCADA","PE","08/2019","1"
"260520","ESCADA","PE","03/2019","1"
"260520","ESCADA","PE","01/2019","1"
"260520","ESCADA","PE","10/2019","1"
"260520","ESCADA","PE","04/2019","1"
"260520","ESCADA","PE","05/2019","1"
"260530","EXU","PE","11/2018","1"
"260530","EXU","PE","12/2018","1"
"260530","EXU","PE","09/2019","1"
"260530","EXU","PE","10/2019","1"
"260530","EXU","PE","01/2019","1"
"260530","EXU","PE","10/2018","1"
"260530","EXU","PE","04/2019","1"
"260530","EXU","PE","05/2019","1"
"260530","EXU","PE","03/2019","1"
"260530","EXU","PE","02/2019","1"
"260530","EXU","PE","06/2019","1"
"260530","EXU","PE","08/2019","1"
"260530","EXU","PE","07/2019","1"
"260530","EXU","PE","09/2018","1"
"260540","FEIRA NOVA","PE","09/2018","1"
"260540","FEIRA NOVA","PE","09/2019","1"
"260540","FEIRA NOVA","PE","03/2019","1"
"260540","FEIRA NOVA","PE","10/2019","1"
"260540","FEIRA NOVA","PE","08/2019","1"
"260540","FEIRA NOVA","PE","01/2019","1"
"260540","FEIRA NOVA","PE","05/2019","1"
"260540","FEIRA NOVA","PE","02/2019","1"
"260540","FEIRA NOVA","PE","04/2019","1"
"260540","FEIRA NOVA","PE","06/2019","1"
"260540","FEIRA NOVA","PE","10/2018","1"
"260540","FEIRA NOVA","PE","07/2019","1"
"260540","FEIRA NOVA","PE","12/2018","1"
"260540","FEIRA NOVA","PE","11/2018","1"
"260550","FERREIROS","PE","10/2019","1"
"260550","FERREIROS","PE","12/2018","1"
"260550","FERREIROS","PE","01/2019","1"
"260550","FERREIROS","PE","04/2019","1"
"260550","FERREIROS","PE","08/2019","1"
"260550","FERREIROS","PE","05/2019","1"
"260550","FERREIROS","PE","10/2018","1"
"260550","FERREIROS","PE","07/2019","1"
"260550","FERREIROS","PE","09/2019","1"
"260550","FERREIROS","PE","09/2018","1"
"260550","FERREIROS","PE","02/2019","1"
"260550","FERREIROS","PE","11/2018","1"
"260550","FERREIROS","PE","06/2019","1"
"260550","FERREIROS","PE","03/2019","1"
"260560","FLORES","PE","01/2019","1"
"260560","FLORES","PE","07/2019","1"
"260560","FLORES","PE","12/2018","1"
"260560","FLORES","PE","11/2018","1"
"260560","FLORES","PE","09/2018","1"
"260560","FLORES","PE","06/2019","1"
"260560","FLORES","PE","04/2019","1"
"260560","FLORES","PE","02/2019","1"
"260560","FLORES","PE","08/2019","1"
"260560","FLORES","PE","10/2018","1"
"260560","FLORES","PE","09/2019","1"
"260560","FLORES","PE","05/2019","1"
"260560","FLORES","PE","10/2019","1"
"260560","FLORES","PE","03/2019","1"
"260570","FLORESTA","PE","11/2018","1"
"260570","FLORESTA","PE","10/2018","1"
"260570","FLORESTA","PE","08/2019","1"
"260570","FLORESTA","PE","05/2019","1"
"260570","FLORESTA","PE","01/2019","1"
"260570","FLORESTA","PE","07/2019","1"
"260570","FLORESTA","PE","02/2019","1"
"260570","FLORESTA","PE","06/2019","1"
"260570","FLORESTA","PE","12/2018","1"
"260570","FLORESTA","PE","09/2018","1"
"260570","FLORESTA","PE","09/2019","1"
"260570","FLORESTA","PE","03/2019","1"
"260570","FLORESTA","PE","10/2019","1"
"260570","FLORESTA","PE","04/2019","1"
"260580","FREI MIGUELINHO","PE","04/2019","1"
"260580","FREI MIGUELINHO","PE","02/2019","1"
"260580","FREI MIGUELINHO","PE","07/2019","1"
"260580","FREI MIGUELINHO","PE","03/2019","1"
"260580","FREI MIGUELINHO","PE","09/2018","1"
"260580","FREI MIGUELINHO","PE","08/2019","1"
"260580","FREI MIGUELINHO","PE","10/2019","1"
"260580","FREI MIGUELINHO","PE","11/2018","1"
"260580","FREI MIGUELINHO","PE","01/2019","1"
"260580","FREI MIGUELINHO","PE","05/2019","1"
"260580","FREI MIGUELINHO","PE","10/2018","1"
"260580","FREI MIGUELINHO","PE","12/2018","1"
"260580","FREI MIGUELINHO","PE","09/2019","1"
"260580","FREI MIGUELINHO","PE","06/2019","1"
"260590","GAMELEIRA","PE","07/2019","1"
"260590","GAMELEIRA","PE","09/2019","1"
"260590","GAMELEIRA","PE","12/2018","1"
"260590","GAMELEIRA","PE","04/2019","1"
"260590","GAMELEIRA","PE","05/2019","1"
"260590","GAMELEIRA","PE","09/2018","1"
"260590","GAMELEIRA","PE","10/2019","1"
"260590","GAMELEIRA","PE","02/2019","1"
"260590","GAMELEIRA","PE","03/2019","1"
"260590","GAMELEIRA","PE","08/2019","1"
"260590","GAMELEIRA","PE","11/2018","1"
"260590","GAMELEIRA","PE","06/2019","1"
"260590","GAMELEIRA","PE","10/2018","1"
"260590","GAMELEIRA","PE","01/2019","1"
"260600","GARANHUNS","PE","08/2019","1"
"260600","GARANHUNS","PE","09/2019","1"
"260600","GARANHUNS","PE","12/2018","1"
"260600","GARANHUNS","PE","06/2019","1"
"260600","GARANHUNS","PE","01/2019","1"
"260600","GARANHUNS","PE","11/2018","1"
"260600","GARANHUNS","PE","10/2018","1"
"260600","GARANHUNS","PE","09/2018","1"
"260600","GARANHUNS","PE","04/2019","1"
"260600","GARANHUNS","PE","02/2019","1"
"260600","GARANHUNS","PE","03/2019","1"
"260600","GARANHUNS","PE","05/2019","1"
"260600","GARANHUNS","PE","10/2019","1"
"260600","GARANHUNS","PE","07/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","06/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","02/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","11/2018","1"
"260610","GLÓRIA DO GOITÁ","PE","03/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","05/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","08/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","09/2018","1"
"260610","GLÓRIA DO GOITÁ","PE","10/2018","1"
"260610","GLÓRIA DO GOITÁ","PE","09/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","04/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","01/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","10/2019","1"
"260610","GLÓRIA DO GOITÁ","PE","12/2018","1"
"260610","GLÓRIA DO GOITÁ","PE","07/2019","1"
"260620","GOIANA","PE","02/2019","1"
"260620","GOIANA","PE","10/2019","1"
"260620","GOIANA","PE","09/2019","1"
"260620","GOIANA","PE","01/2019","1"
"260620","GOIANA","PE","10/2018","1"
"260620","GOIANA","PE","05/2019","1"
"260620","GOIANA","PE","03/2019","1"
"260620","GOIANA","PE","11/2018","1"
"260620","GOIANA","PE","08/2019","1"
"260620","GOIANA","PE","09/2018","1"
"260620","GOIANA","PE","06/2019","1"
"260620","GOIANA","PE","07/2019","1"
"260620","GOIANA","PE","12/2018","1"
"260620","GOIANA","PE","04/2019","1"
"260630","GRANITO","PE","09/2018","1"
"260630","GRANITO","PE","04/2019","1"
"260630","GRANITO","PE","11/2018","1"
"260630","GRANITO","PE","09/2019","1"
"260630","GRANITO","PE","06/2019","1"
"260630","GRANITO","PE","02/2019","1"
"260630","GRANITO","PE","08/2019","1"
"260630","GRANITO","PE","01/2019","1"
"260630","GRANITO","PE","07/2019","1"
"260630","GRANITO","PE","05/2019","1"
"260630","GRANITO","PE","10/2019","1"
"260630","GRANITO","PE","03/2019","1"
"260630","GRANITO","PE","10/2018","1"
"260630","GRANITO","PE","12/2018","1"
"260640","GRAVATÁ","PE","10/2019","1"
"260640","GRAVATÁ","PE","05/2019","1"
"260640","GRAVATÁ","PE","02/2019","1"
"260640","GRAVATÁ","PE","08/2019","1"
"260640","GRAVATÁ","PE","07/2019","1"
"260640","GRAVATÁ","PE","01/2019","1"
"260640","GRAVATÁ","PE","03/2019","1"
"260640","GRAVATÁ","PE","06/2019","1"
"260640","GRAVATÁ","PE","12/2018","1"
"260640","GRAVATÁ","PE","11/2018","1"
"260640","GRAVATÁ","PE","09/2018","1"
"260640","GRAVATÁ","PE","10/2018","1"
"260640","GRAVATÁ","PE","09/2019","1"
"260640","GRAVATÁ","PE","04/2019","1"
"260650","IATI","PE","05/2019","1"
"260650","IATI","PE","09/2018","1"
"260650","IATI","PE","04/2019","1"
"260650","IATI","PE","02/2019","1"
"260650","IATI","PE","08/2019","1"
"260650","IATI","PE","03/2019","1"
"260650","IATI","PE","11/2018","1"
"260650","IATI","PE","07/2019","1"
"260650","IATI","PE","01/2019","1"
"260650","IATI","PE","12/2018","1"
"260650","IATI","PE","06/2019","1"
"260650","IATI","PE","09/2019","1"
"260650","IATI","PE","10/2018","1"
"260650","IATI","PE","10/2019","1"
"260660","IBIMIRIM","PE","06/2019","1"
"260660","IBIMIRIM","PE","08/2019","1"
"260660","IBIMIRIM","PE","10/2018","1"
"260660","IBIMIRIM","PE","12/2018","1"
"260660","IBIMIRIM","PE","07/2019","1"
"260660","IBIMIRIM","PE","05/2019","1"
"260660","IBIMIRIM","PE","11/2018","1"
"260660","IBIMIRIM","PE","03/2019","1"
"260660","IBIMIRIM","PE","02/2019","1"
"260660","IBIMIRIM","PE","10/2019","1"
"260660","IBIMIRIM","PE","09/2019","1"
"260660","IBIMIRIM","PE","09/2018","1"
"260660","IBIMIRIM","PE","04/2019","1"
"260660","IBIMIRIM","PE","01/2019","1"
"260670","IBIRAJUBA","PE","12/2018","1"
"260670","IBIRAJUBA","PE","11/2018","1"
"260670","IBIRAJUBA","PE","08/2019","1"
"260670","IBIRAJUBA","PE","01/2019","1"
"260670","IBIRAJUBA","PE","05/2019","1"
"260670","IBIRAJUBA","PE","09/2018","1"
"260670","IBIRAJUBA","PE","03/2019","1"
"260670","IBIRAJUBA","PE","10/2018","1"
"260670","IBIRAJUBA","PE","09/2019","1"
"260670","IBIRAJUBA","PE","04/2019","1"
"260670","IBIRAJUBA","PE","06/2019","1"
"260670","IBIRAJUBA","PE","10/2019","1"
"260670","IBIRAJUBA","PE","07/2019","1"
"260670","IBIRAJUBA","PE","02/2019","1"
"260680","IGARASSU","PE","10/2019","1"
"260680","IGARASSU","PE","05/2019","1"
"260680","IGARASSU","PE","06/2019","1"
"260680","IGARASSU","PE","04/2019","1"
"260680","IGARASSU","PE","07/2019","1"
"260680","IGARASSU","PE","09/2018","1"
"260680","IGARASSU","PE","09/2019","1"
"260680","IGARASSU","PE","03/2019","1"
"260680","IGARASSU","PE","02/2019","1"
"260680","IGARASSU","PE","08/2019","1"
"260680","IGARASSU","PE","10/2018","1"
"260680","IGARASSU","PE","11/2018","1"
"260680","IGARASSU","PE","01/2019","1"
"260680","IGARASSU","PE","12/2018","1"
"260690","IGUARACY","PE","10/2019","1"
"260690","IGUARACY","PE","02/2019","1"
"260690","IGUARACY","PE","03/2019","1"
"260690","IGUARACY","PE","10/2018","1"
"260690","IGUARACY","PE","05/2019","1"
"260690","IGUARACY","PE","11/2018","1"
"260690","IGUARACY","PE","01/2019","1"
"260690","IGUARACY","PE","12/2018","1"
"260690","IGUARACY","PE","07/2019","1"
"260690","IGUARACY","PE","06/2019","1"
"260690","IGUARACY","PE","09/2019","1"
"260690","IGUARACY","PE","08/2019","1"
"260690","IGUARACY","PE","04/2019","1"
"260690","IGUARACY","PE","09/2018","1"
"260700","INAJÁ","PE","10/2018","1"
"260700","INAJÁ","PE","12/2018","1"
"260700","INAJÁ","PE","07/2019","1"
"260700","INAJÁ","PE","01/2019","1"
"260700","INAJÁ","PE","02/2019","1"
"260700","INAJÁ","PE","09/2019","1"
"260700","INAJÁ","PE","09/2018","1"
"260700","INAJÁ","PE","11/2018","1"
"260700","INAJÁ","PE","04/2019","1"
"260700","INAJÁ","PE","03/2019","1"
"260700","INAJÁ","PE","10/2019","1"
"260700","INAJÁ","PE","08/2019","1"
"260700","INAJÁ","PE","05/2019","1"
"260700","INAJÁ","PE","06/2019","1"
"260710","INGAZEIRA","PE","12/2018","1"
"260710","INGAZEIRA","PE","09/2019","1"
"260710","INGAZEIRA","PE","05/2019","1"
"260710","INGAZEIRA","PE","08/2019","1"
"260710","INGAZEIRA","PE","06/2019","1"
"260710","INGAZEIRA","PE","07/2019","1"
"260710","INGAZEIRA","PE","09/2018","1"
"260710","INGAZEIRA","PE","04/2019","1"
"260710","INGAZEIRA","PE","11/2018","1"
"260710","INGAZEIRA","PE","01/2019","1"
"260710","INGAZEIRA","PE","02/2019","1"
"260710","INGAZEIRA","PE","03/2019","1"
"260710","INGAZEIRA","PE","10/2018","1"
"260710","INGAZEIRA","PE","10/2019","1"
"260720","IPOJUCA","PE","11/2018","1"
"260720","IPOJUCA","PE","08/2019","1"
"260720","IPOJUCA","PE","04/2019","1"
"260720","IPOJUCA","PE","05/2019","1"
"260720","IPOJUCA","PE","06/2019","1"
"260720","IPOJUCA","PE","01/2019","1"
"260720","IPOJUCA","PE","12/2018","1"
"260720","IPOJUCA","PE","10/2018","1"
"260720","IPOJUCA","PE","09/2018","1"
"260720","IPOJUCA","PE","07/2019","1"
"260720","IPOJUCA","PE","02/2019","1"
"260720","IPOJUCA","PE","10/2019","1"
"260720","IPOJUCA","PE","03/2019","1"
"260720","IPOJUCA","PE","09/2019","1"
"260730","IPUBI","PE","09/2019","1"
"260730","IPUBI","PE","04/2019","1"
"260730","IPUBI","PE","09/2018","1"
"260730","IPUBI","PE","11/2018","1"
"260730","IPUBI","PE","08/2019","1"
"260730","IPUBI","PE","05/2019","1"
"260730","IPUBI","PE","02/2019","1"
"260730","IPUBI","PE","06/2019","1"
"260730","IPUBI","PE","10/2019","1"
"260730","IPUBI","PE","12/2018","1"
"260730","IPUBI","PE","07/2019","1"
"260730","IPUBI","PE","03/2019","1"
"260730","IPUBI","PE","01/2019","1"
"260730","IPUBI","PE","10/2018","1"
"260740","ITACURUBA","PE","09/2018","1"
"260740","ITACURUBA","PE","05/2019","1"
"260740","ITACURUBA","PE","03/2019","1"
"260740","ITACURUBA","PE","04/2019","1"
"260740","ITACURUBA","PE","11/2018","1"
"260740","ITACURUBA","PE","09/2019","1"
"260740","ITACURUBA","PE","01/2019","1"
"260740","ITACURUBA","PE","12/2018","1"
"260740","ITACURUBA","PE","06/2019","1"
"260740","ITACURUBA","PE","10/2019","1"
"260740","ITACURUBA","PE","02/2019","1"
"260740","ITACURUBA","PE","07/2019","1"
"260740","ITACURUBA","PE","08/2019","1"
"260740","ITACURUBA","PE","10/2018","1"
"260750","ITAÍBA","PE","12/2018","1"
"260750","ITAÍBA","PE","10/2018","1"
"260750","ITAÍBA","PE","07/2019","1"
"260750","ITAÍBA","PE","09/2019","1"
"260750","ITAÍBA","PE","09/2018","1"
"260750","ITAÍBA","PE","10/2019","1"
"260750","ITAÍBA","PE","11/2018","1"
"260750","ITAÍBA","PE","08/2019","1"
"260750","ITAÍBA","PE","04/2019","1"
"260750","ITAÍBA","PE","03/2019","1"
"260750","ITAÍBA","PE","02/2019","1"
"260750","ITAÍBA","PE","01/2019","1"
"260750","ITAÍBA","PE","06/2019","1"
"260750","ITAÍBA","PE","05/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","11/2018","1"
"260760","ILHA DE ITAMARACÁ","PE","04/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","03/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","05/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","07/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","10/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","10/2018","1"
"260760","ILHA DE ITAMARACÁ","PE","06/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","01/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","09/2018","1"
"260760","ILHA DE ITAMARACÁ","PE","12/2018","1"
"260760","ILHA DE ITAMARACÁ","PE","02/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","09/2019","1"
"260760","ILHA DE ITAMARACÁ","PE","08/2019","1"
"260765","ITAMBÉ","PE","03/2019","1"
"260765","ITAMBÉ","PE","09/2018","1"
"260765","ITAMBÉ","PE","12/2018","1"
"260765","ITAMBÉ","PE","08/2019","1"
"260765","ITAMBÉ","PE","11/2018","1"
"260765","ITAMBÉ","PE","02/2019","1"
"260765","ITAMBÉ","PE","10/2019","1"
"260765","ITAMBÉ","PE","06/2019","1"
"260765","ITAMBÉ","PE","07/2019","1"
"260765","ITAMBÉ","PE","01/2019","1"
"260765","ITAMBÉ","PE","09/2019","1"
"260765","ITAMBÉ","PE","10/2018","1"
"260765","ITAMBÉ","PE","05/2019","1"
"260765","ITAMBÉ","PE","04/2019","1"
"260770","ITAPETIM","PE","04/2019","1"
"260770","ITAPETIM","PE","06/2019","1"
"260770","ITAPETIM","PE","12/2018","1"
"260770","ITAPETIM","PE","02/2019","1"
"260770","ITAPETIM","PE","09/2019","1"
"260770","ITAPETIM","PE","01/2019","1"
"260770","ITAPETIM","PE","10/2018","1"
"260770","ITAPETIM","PE","03/2019","1"
"260770","ITAPETIM","PE","10/2019","1"
"260770","ITAPETIM","PE","09/2018","1"
"260770","ITAPETIM","PE","08/2019","1"
"260770","ITAPETIM","PE","11/2018","1"
"260770","ITAPETIM","PE","05/2019","1"
"260770","ITAPETIM","PE","07/2019","1"
"260775","ITAPISSUMA","PE","04/2019","1"
"260775","ITAPISSUMA","PE","03/2019","1"
"260775","ITAPISSUMA","PE","07/2019","1"
"260775","ITAPISSUMA","PE","10/2019","1"
"260775","ITAPISSUMA","PE","06/2019","1"
"260775","ITAPISSUMA","PE","09/2019","1"
"260775","ITAPISSUMA","PE","12/2018","1"
"260775","ITAPISSUMA","PE","11/2018","1"
"260775","ITAPISSUMA","PE","05/2019","1"
"260775","ITAPISSUMA","PE","02/2019","1"
"260775","ITAPISSUMA","PE","01/2019","1"
"260775","ITAPISSUMA","PE","08/2019","1"
"260775","ITAPISSUMA","PE","09/2018","1"
"260775","ITAPISSUMA","PE","10/2018","1"
"260780","ITAQUITINGA","PE","09/2019","1"
"260780","ITAQUITINGA","PE","10/2019","1"
"260780","ITAQUITINGA","PE","07/2019","1"
"260780","ITAQUITINGA","PE","11/2018","1"
"260780","ITAQUITINGA","PE","10/2018","1"
"260780","ITAQUITINGA","PE","06/2019","1"
"260780","ITAQUITINGA","PE","01/2019","1"
"260780","ITAQUITINGA","PE","09/2018","1"
"260780","ITAQUITINGA","PE","12/2018","1"
"260780","ITAQUITINGA","PE","02/2019","1"
"260780","ITAQUITINGA","PE","08/2019","1"
"260780","ITAQUITINGA","PE","05/2019","1"
"260780","ITAQUITINGA","PE","03/2019","1"
"260780","ITAQUITINGA","PE","04/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","01/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","08/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","10/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","05/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","10/2018","1"
"260790","JABOATÃO DOS GUARARAPES","PE","02/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","09/2018","1"
"260790","JABOATÃO DOS GUARARAPES","PE","12/2018","1"
"260790","JABOATÃO DOS GUARARAPES","PE","06/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","09/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","07/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","11/2018","1"
"260790","JABOATÃO DOS GUARARAPES","PE","03/2019","1"
"260790","JABOATÃO DOS GUARARAPES","PE","04/2019","1"
"260795","JAQUEIRA","PE","03/2019","1"
"260795","JAQUEIRA","PE","08/2019","1"
"260795","JAQUEIRA","PE","07/2019","1"
"260795","JAQUEIRA","PE","10/2018","1"
"260795","JAQUEIRA","PE","05/2019","1"
"260795","JAQUEIRA","PE","09/2018","1"
"260795","JAQUEIRA","PE","02/2019","1"
"260795","JAQUEIRA","PE","04/2019","1"
"260795","JAQUEIRA","PE","01/2019","1"
"260795","JAQUEIRA","PE","10/2019","1"
"260795","JAQUEIRA","PE","06/2019","1"
"260795","JAQUEIRA","PE","12/2018","1"
"260795","JAQUEIRA","PE","09/2019","1"
"260795","JAQUEIRA","PE","11/2018","1"
"260800","JATAÚBA","PE","09/2019","1"
"260800","JATAÚBA","PE","01/2019","1"
"260800","JATAÚBA","PE","04/2019","1"
"260800","JATAÚBA","PE","10/2019","1"
"260800","JATAÚBA","PE","09/2018","1"
"260800","JATAÚBA","PE","12/2018","1"
"260800","JATAÚBA","PE","06/2019","1"
"260800","JATAÚBA","PE","02/2019","1"
"260800","JATAÚBA","PE","03/2019","1"
"260800","JATAÚBA","PE","07/2019","1"
"260800","JATAÚBA","PE","08/2019","1"
"260800","JATAÚBA","PE","05/2019","1"
"260800","JATAÚBA","PE","11/2018","1"
"260800","JATAÚBA","PE","10/2018","1"
"260805","JATOBÁ","PE","01/2019","1"
"260805","JATOBÁ","PE","09/2018","1"
"260805","JATOBÁ","PE","12/2018","1"
"260805","JATOBÁ","PE","04/2019","1"
"260805","JATOBÁ","PE","02/2019","1"
"260805","JATOBÁ","PE","05/2019","1"
"260805","JATOBÁ","PE","03/2019","1"
"260805","JATOBÁ","PE","06/2019","1"
"260805","JATOBÁ","PE","10/2018","1"
"260805","JATOBÁ","PE","10/2019","1"
"260805","JATOBÁ","PE","09/2019","1"
"260805","JATOBÁ","PE","08/2019","1"
"260805","JATOBÁ","PE","07/2019","1"
"260805","JATOBÁ","PE","11/2018","1"
"260810","JOÃO ALFREDO","PE","11/2018","1"
"260810","JOÃO ALFREDO","PE","12/2018","1"
"260810","JOÃO ALFREDO","PE","03/2019","1"
"260810","JOÃO ALFREDO","PE","05/2019","1"
"260810","JOÃO ALFREDO","PE","01/2019","1"
"260810","JOÃO ALFREDO","PE","04/2019","1"
"260810","JOÃO ALFREDO","PE","10/2018","1"
